arm,path,user,partner,shape,give,receive,give_ids,receive_ids,basis,admit_metric,cons_give,cons_recv,gain_user,gain_partner,killed,first_rule,all_failing_rules,n_failing,unique_kill_rule
B,consensus,johnstanfield,lofman,2x1,2026 1.04 (from PaulSm3nis) + 2026 2.08 (from mattmurf77),Saquon Barkley,1312140920132497408_2026_1_7|1312140920132497408_2026_2_1,4866,consensus,729.7,2638.9,3368.6,729.7,-729.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.04 (from PaulSm3nis) + Chig Okonkwo,Saquon Barkley,1312140920132497408_2026_1_7|8210,4866,consensus,760.6,2608.0,3368.6,760.6,-760.6,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Xavier Worthy,Saquon Barkley,1312140920132497408_2026_1_10|11624,4866,consensus,426.2,2942.4,3368.6,426.2,-426.2,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Tyler Shough,Saquon Barkley,1312140920132497408_2026_1_10|12545,4866,consensus,534.9,2833.7,3368.6,534.9,-534.9,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Travis Hunter,Saquon Barkley,1312140920132497408_2026_1_10|12530,4866,consensus,581.9,2786.7,3368.6,581.9,-581.9,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + 2026 2.08 (from mattmurf77),Saquon Barkley,1312140920132497408_2026_1_10|1312140920132497408_2026_2_1,4866,consensus,729.7,2638.9,3368.6,729.7,-729.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Chig Okonkwo,Saquon Barkley,1312140920132497408_2026_1_10|8210,4866,consensus,760.6,2608.0,3368.6,760.6,-760.6,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Xavier Worthy,Saquon Barkley,1312140920132497408_2027_1_10|11624,4866,consensus,426.2,2942.4,3368.6,426.2,-426.2,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Tyler Shough,Saquon Barkley,1312140920132497408_2027_1_10|12545,4866,consensus,534.9,2833.7,3368.6,534.9,-534.9,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Travis Hunter,Saquon Barkley,1312140920132497408_2027_1_10|12530,4866,consensus,581.9,2786.7,3368.6,581.9,-581.9,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + 2026 2.08 (from mattmurf77),Saquon Barkley,1312140920132497408_2027_1_10|1312140920132497408_2026_2_1,4866,consensus,729.7,2638.9,3368.6,729.7,-729.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Chig Okonkwo,Saquon Barkley,1312140920132497408_2027_1_10|8210,4866,consensus,760.6,2608.0,3368.6,760.6,-760.6,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Xavier Worthy,Saquon Barkley,1312140920132497408_2028_1_10|11624,4866,consensus,426.2,2942.4,3368.6,426.2,-426.2,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Tyler Shough,Saquon Barkley,1312140920132497408_2028_1_10|12545,4866,consensus,534.9,2833.7,3368.6,534.9,-534.9,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Travis Hunter,Saquon Barkley,1312140920132497408_2028_1_10|12530,4866,consensus,581.9,2786.7,3368.6,581.9,-581.9,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + 2026 2.08 (from mattmurf77),Saquon Barkley,1312140920132497408_2028_1_10|1312140920132497408_2026_2_1,4866,consensus,729.7,2638.9,3368.6,729.7,-729.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Chig Okonkwo,Saquon Barkley,1312140920132497408_2028_1_10|8210,4866,consensus,760.6,2608.0,3368.6,760.6,-760.6,0,,,0,
B,consensus,johnstanfield,lofman,2x1,Caleb Williams + Xavier Worthy,Quinshon Judkins,11560|11624,12512,consensus,230.5,3058.2,3288.7,230.5,-230.5,0,,,0,
B,consensus,johnstanfield,lofman,2x1,Caleb Williams + Travis Hunter,Quinshon Judkins,11560|12530,12512,consensus,385.0,2903.7,3288.7,385.0,-385.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,Caleb Williams + 2026 2.08 (from mattmurf77),Quinshon Judkins,11560|1312140920132497408_2026_2_1,12512,consensus,531.6,2757.1,3288.7,531.6,-531.6,0,,,0,
B,consensus,johnstanfield,lofman,2x1,Caleb Williams + Chig Okonkwo,Quinshon Judkins,11560|8210,12512,consensus,562.3,2726.4,3288.7,562.3,-562.3,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.08 (from mattmurf77) + Xavier Worthy,Quinshon Judkins,1312140920132497408_2026_1_1|11624,12512,consensus,346.3,2942.4,3288.7,346.3,-346.3,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.08 (from mattmurf77) + Tyler Shough,Quinshon Judkins,1312140920132497408_2026_1_1|12545,12512,consensus,455.0,2833.7,3288.7,455.0,-455.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.08 (from mattmurf77) + Travis Hunter,Quinshon Judkins,1312140920132497408_2026_1_1|12530,12512,consensus,502.0,2786.7,3288.7,502.0,-502.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.08 (from mattmurf77) + 2026 2.08 (from mattmurf77),Quinshon Judkins,1312140920132497408_2026_1_1|1312140920132497408_2026_2_1,12512,consensus,649.8,2638.9,3288.7,649.8,-649.8,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.08 (from mattmurf77) + Chig Okonkwo,Quinshon Judkins,1312140920132497408_2026_1_1|8210,12512,consensus,680.7,2608.0,3288.7,680.7,-680.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.04 (from PaulSm3nis) + Xavier Worthy,Quinshon Judkins,1312140920132497408_2026_1_7|11624,12512,consensus,346.3,2942.4,3288.7,346.3,-346.3,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.04 (from PaulSm3nis) + Tyler Shough,Quinshon Judkins,1312140920132497408_2026_1_7|12545,12512,consensus,455.0,2833.7,3288.7,455.0,-455.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.04 (from PaulSm3nis) + Travis Hunter,Quinshon Judkins,1312140920132497408_2026_1_7|12530,12512,consensus,502.0,2786.7,3288.7,502.0,-502.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.04 (from PaulSm3nis) + 2026 2.08 (from mattmurf77),Quinshon Judkins,1312140920132497408_2026_1_7|1312140920132497408_2026_2_1,12512,consensus,649.8,2638.9,3288.7,649.8,-649.8,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.04 (from PaulSm3nis) + Chig Okonkwo,Quinshon Judkins,1312140920132497408_2026_1_7|8210,12512,consensus,680.7,2608.0,3288.7,680.7,-680.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Xavier Worthy,Quinshon Judkins,1312140920132497408_2026_1_10|11624,12512,consensus,346.3,2942.4,3288.7,346.3,-346.3,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Tyler Shough,Quinshon Judkins,1312140920132497408_2026_1_10|12545,12512,consensus,455.0,2833.7,3288.7,455.0,-455.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Travis Hunter,Quinshon Judkins,1312140920132497408_2026_1_10|12530,12512,consensus,502.0,2786.7,3288.7,502.0,-502.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + 2026 2.08 (from mattmurf77),Quinshon Judkins,1312140920132497408_2026_1_10|1312140920132497408_2026_2_1,12512,consensus,649.8,2638.9,3288.7,649.8,-649.8,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2026 1.01 + Chig Okonkwo,Quinshon Judkins,1312140920132497408_2026_1_10|8210,12512,consensus,680.7,2608.0,3288.7,680.7,-680.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Xavier Worthy,Quinshon Judkins,1312140920132497408_2027_1_10|11624,12512,consensus,346.3,2942.4,3288.7,346.3,-346.3,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Tyler Shough,Quinshon Judkins,1312140920132497408_2027_1_10|12545,12512,consensus,455.0,2833.7,3288.7,455.0,-455.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Travis Hunter,Quinshon Judkins,1312140920132497408_2027_1_10|12530,12512,consensus,502.0,2786.7,3288.7,502.0,-502.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + 2026 2.08 (from mattmurf77),Quinshon Judkins,1312140920132497408_2027_1_10|1312140920132497408_2026_2_1,12512,consensus,649.8,2638.9,3288.7,649.8,-649.8,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2027 1st + Chig Okonkwo,Quinshon Judkins,1312140920132497408_2027_1_10|8210,12512,consensus,680.7,2608.0,3288.7,680.7,-680.7,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Xavier Worthy,Quinshon Judkins,1312140920132497408_2028_1_10|11624,12512,consensus,346.3,2942.4,3288.7,346.3,-346.3,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Tyler Shough,Quinshon Judkins,1312140920132497408_2028_1_10|12545,12512,consensus,455.0,2833.7,3288.7,455.0,-455.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Travis Hunter,Quinshon Judkins,1312140920132497408_2028_1_10|12530,12512,consensus,502.0,2786.7,3288.7,502.0,-502.0,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + 2026 2.08 (from mattmurf77),Quinshon Judkins,1312140920132497408_2028_1_10|1312140920132497408_2026_2_1,12512,consensus,649.8,2638.9,3288.7,649.8,-649.8,0,,,0,
B,consensus,johnstanfield,lofman,2x1,2028 1st + Chig Okonkwo,Quinshon Judkins,1312140920132497408_2028_1_10|8210,12512,consensus,680.7,2608.0,3288.7,680.7,-680.7,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Luther Burden,Breece Hall,12519,8155,consensus,570.2,3976.9,4547.1,570.2,-570.2,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Jaydon Blue,Ollie Gordon,12457,12495,consensus,3.2,275.1,278.3,3.2,-3.2,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Shedeur Sanders,Ollie Gordon,12524,12495,consensus,9.0,269.3,278.3,9.0,-9.0,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,DeMario Douglas,Ollie Gordon,9501,12495,consensus,25.8,252.5,278.3,25.8,-25.8,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Devin Neal,Ollie Gordon,12476,12495,consensus,34.2,244.1,278.3,34.2,-34.2,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Darnell Washington,Ollie Gordon,9479,12495,consensus,38.3,240.0,278.3,38.3,-38.3,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Trevor Etienne,Ollie Gordon,12531,12495,consensus,38.6,239.7,278.3,38.6,-38.6,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Jalen Milroe,Ollie Gordon,12510,12495,consensus,39.5,238.8,278.3,39.5,-39.5,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Cedric Tillman,Ollie Gordon,10444,12495,consensus,40.8,237.5,278.3,40.8,-40.8,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Calvin Austin,Ollie Gordon,8125,12495,consensus,50.7,227.6,278.3,50.7,-50.7,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Efton Chism,Ollie Gordon,12542,12495,consensus,53.2,225.1,278.3,53.2,-53.2,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Shedeur Sanders,Alvin Kamara,12524,4035,consensus,2.4,269.3,271.7,2.4,-2.4,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,DeMario Douglas,Alvin Kamara,9501,4035,consensus,19.2,252.5,271.7,19.2,-19.2,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Devin Neal,Alvin Kamara,12476,4035,consensus,27.6,244.1,271.7,27.6,-27.6,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Darnell Washington,Alvin Kamara,9479,4035,consensus,31.7,240.0,271.7,31.7,-31.7,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Trevor Etienne,Alvin Kamara,12531,4035,consensus,32.0,239.7,271.7,32.0,-32.0,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Jalen Milroe,Alvin Kamara,12510,4035,consensus,32.9,238.8,271.7,32.9,-32.9,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Cedric Tillman,Alvin Kamara,10444,4035,consensus,34.2,237.5,271.7,34.2,-34.2,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Calvin Austin,Alvin Kamara,8125,4035,consensus,44.1,227.6,271.7,44.1,-44.1,0,,,0,
B,consensus,johnstanfield,bsharp3,1x1,Efton Chism,Alvin Kamara,12542,4035,consensus,46.6,225.1,271.7,46.6,-46.6,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2026 1.08 (from mattmurf77),Kenneth Walker,11560|1312140920132497408_2026_1_1,8151,consensus,331.9,4337.4,4669.3,331.9,-331.9,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2026 1.04 (from PaulSm3nis),Kenneth Walker,11560|1312140920132497408_2026_1_7,8151,consensus,331.9,4337.4,4669.3,331.9,-331.9,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2026 1.01,Kenneth Walker,11560|1312140920132497408_2026_1_10,8151,consensus,331.9,4337.4,4669.3,331.9,-331.9,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2027 1st,Kenneth Walker,11560|1312140920132497408_2027_1_10,8151,consensus,331.9,4337.4,4669.3,331.9,-331.9,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2028 1st,Kenneth Walker,11560|1312140920132497408_2028_1_10,8151,consensus,331.9,4337.4,4669.3,331.9,-331.9,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2026 1.04 (from PaulSm3nis),Kenneth Walker,1312140920132497408_2026_1_1|1312140920132497408_2026_1_7,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2026 1.01,Kenneth Walker,1312140920132497408_2026_1_1|1312140920132497408_2026_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2027 1st,Kenneth Walker,1312140920132497408_2026_1_1|1312140920132497408_2027_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2028 1st,Kenneth Walker,1312140920132497408_2026_1_1|1312140920132497408_2028_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.04 (from PaulSm3nis) + 2026 1.01,Kenneth Walker,1312140920132497408_2026_1_7|1312140920132497408_2026_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.04 (from PaulSm3nis) + 2027 1st,Kenneth Walker,1312140920132497408_2026_1_7|1312140920132497408_2027_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.04 (from PaulSm3nis) + 2028 1st,Kenneth Walker,1312140920132497408_2026_1_7|1312140920132497408_2028_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.01 + 2027 1st,Kenneth Walker,1312140920132497408_2026_1_10|1312140920132497408_2027_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.01 + 2028 1st,Kenneth Walker,1312140920132497408_2026_1_10|1312140920132497408_2028_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2027 1st + 2028 1st,Kenneth Walker,1312140920132497408_2027_1_10|1312140920132497408_2028_1_10,8151,consensus,435.3,4234.0,4669.3,435.3,-435.3,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2026 1.08 (from mattmurf77),Breece Hall,11560|1312140920132497408_2026_1_1,8155,consensus,209.7,4337.4,4547.1,209.7,-209.7,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2026 1.04 (from PaulSm3nis),Breece Hall,11560|1312140920132497408_2026_1_7,8155,consensus,209.7,4337.4,4547.1,209.7,-209.7,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2026 1.01,Breece Hall,11560|1312140920132497408_2026_1_10,8155,consensus,209.7,4337.4,4547.1,209.7,-209.7,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2027 1st,Breece Hall,11560|1312140920132497408_2027_1_10,8155,consensus,209.7,4337.4,4547.1,209.7,-209.7,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,Caleb Williams + 2028 1st,Breece Hall,11560|1312140920132497408_2028_1_10,8155,consensus,209.7,4337.4,4547.1,209.7,-209.7,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2026 1.04 (from PaulSm3nis),Breece Hall,1312140920132497408_2026_1_1|1312140920132497408_2026_1_7,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2026 1.01,Breece Hall,1312140920132497408_2026_1_1|1312140920132497408_2026_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2027 1st,Breece Hall,1312140920132497408_2026_1_1|1312140920132497408_2027_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.08 (from mattmurf77) + 2028 1st,Breece Hall,1312140920132497408_2026_1_1|1312140920132497408_2028_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.04 (from PaulSm3nis) + 2026 1.01,Breece Hall,1312140920132497408_2026_1_7|1312140920132497408_2026_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.04 (from PaulSm3nis) + 2027 1st,Breece Hall,1312140920132497408_2026_1_7|1312140920132497408_2027_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.04 (from PaulSm3nis) + 2028 1st,Breece Hall,1312140920132497408_2026_1_7|1312140920132497408_2028_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.01 + 2027 1st,Breece Hall,1312140920132497408_2026_1_10|1312140920132497408_2027_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2026 1.01 + 2028 1st,Breece Hall,1312140920132497408_2026_1_10|1312140920132497408_2028_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,bsharp3,2x1,2027 1st + 2028 1st,Breece Hall,1312140920132497408_2027_1_10|1312140920132497408_2028_1_10,8155,consensus,313.1,4234.0,4547.1,313.1,-313.1,0,,,0,
B,consensus,johnstanfield,dondags20,1x1,Adonai Mitchell,Woody Marks,11625,12474,consensus,28.8,396.7,425.5,28.8,-28.8,0,,,0,
